Id,SalePrice
1636,160253.6549400665
1637,176792.56313229297
1638,208144.8782899221
1639,178222.17597528786
1640,249850.2002090204
1641,172164.6861603383
1642,224683.69491798047
1643,220739.6205534063
1644,224559.02407798337
1645,187231.23641240128
1646,162991.99866530419
1647,169296.70191634688
1648,130376.57853482918
1649,138083.17112198033
1650,121234.59088352257
1651,124443.27576843245
1652,97791.17117690454
1653,96917.77995752923
1654,157902.9841691262
1655,161132.8195680948
1656,153804.08213237367
1657,158110.01377055724
1658,152293.75052825172
1659,147048.8075696503
1660,146070.55996302274
1661,446107.0987708283
1662,445730.3754935324
1663,385208.0040272007
1664,467886.93085079367
1665,311510.9627994667
1666,310457.8801975873
1667,342254.94352903217
1668,334493.7311475359
1669,312217.76656224095
1670,352108.56006204616
1671,266263.73697221314
1672,495971.25494874996
1673,306043.9780350059
1674,251365.54789109304
1675,183618.5392361393
1676,186346.91622839635
1677,207167.8247670692
1678,491410.0738468875
1679,368001.21937243216
1680,327400.7941503143
1681,260601.2211033222
1682,298630.56140922004
1683,182014.92077971713
1684,180653.75440922813
1685,173184.09619516297
1686,175678.95148093495
1687,167820.0699259009
1688,187809.8679530287
1689,187863.71817083893
1690,191620.52242574003
1691,176508.222860102
1692,280559.45918981964
1693,168533.08611577563
1694,177544.36948463635
1695,170512.92117496792
1696,277088.05169243657
1697,171714.15693899363
1698,358457.01243652543
1699,345928.6492335832
1700,233686.46968167197
1701,259699.71749002364
1702,263407.39915225527
1703,247383.30935052907
1704,300525.30537332053
1705,226448.90436802854
1706,455062.8696563478
1707,215633.44938171643
1708,204096.27740262306
1709,293856.451575643
1710,236289.063417016
1711,247139.81704094404
1712,262467.06110929325
1713,271778.83037149993
1714,220241.40399498507
1715,197721.7449468346
1716,184341.08581738113
1717,182531.41044759366
1718,142455.34141388763
1719,208619.3924381119
1720,250533.18451313127
1721,182487.77223028094
1722,141255.56164910516
1723,155088.57302019547
1724,218118.3536283859
1725,237430.15951470102
1726,174154.74368561312
1727,158020.74656379112
1728,179082.27489329976
1729,154129.84066296607
1730,162327.07346410243
1731,122327.47698966943
1732,134019.03792510784
1733,123695.43662938378
1734,121247.49433237464
1735,130152.30279130462
1736,116618.5648257186
1737,367127.83681322006
1738,209949.59163743252
1739,322957.1300290761
1740,212206.2233084453
1741,183470.4103196649
1742,167447.70165221085
1743,179122.52335876832
1744,308224.5753206344
1745,219195.61215935097
1746,218060.31317406954
1747,223900.61850253222
1748,211023.82145070855
1749,148145.69251324458
1750,130004.64312762037
1751,236163.39859834648
1752,121923.33084983376
1753,143631.11370745386
1754,197611.56575429178
1755,166334.87390441992
1756,134166.62872336997
1757,125398.96940247105
1758,142552.12586396234
1759,162161.7972477777
1760,167443.5989080468
1761,145340.90370943712
1762,163806.53924955605
1763,178911.41539772815
1764,115740.66543033147
1765,176096.58768646198
1766,182645.08124900627
1767,223185.72082436128
1768,141285.36963150598
1769,180072.26590956235
1770,140927.81029645825
1771,127351.64234041503
1772,139991.71287381722
1773,137802.42806459818
1774,143549.39915306572
1775,142654.75328535042
1776,122264.115971677
1777,112121.11470097012
1778,139497.95863479312
1779,108306.1372681939
1780,183549.0706537866
1781,130484.24688103759
1782,101349.05701897129
1783,124526.32504240837
1784,94671.52534608208
1785,131900.72075837658
1786,170116.37273221984
1787,169036.67828910754
1788,74064.87154765333
1789,102979.63967699975
1790,85945.34002296905
1791,183344.9647256398
1792,147675.1074457384
1793,146062.7739772419
1794,150145.70101731116
1795,135414.94748974944
1796,118376.81127673788
1797,124795.55459135224
1798,124989.43012426548
1799,117898.68864827865
1800,115699.92714285232
1801,130493.0518701232
1802,146817.2415387595
1803,152275.78082282149
1804,140314.55392328193
1805,141839.85382808562
1806,116238.36411681546
1807,142497.49809905735
1808,126104.69682084622
1809,114684.50479495486
1810,135602.2677956343
1811,90307.5947056377
1812,99585.93828395732
1813,118753.24976368119
1814,98712.60933897576
1815,58182.01954219692
1816,89351.84906099444
1817,107761.27451922027
1818,148134.89169993313
1819,135657.2030620133
1820,64989.72512833975
1821,109932.04524063501
1822,155987.21740508376
1823,37756.26820523296
1824,140718.64377068466
1825,131530.36045061983
1826,92152.71677011017
1827,104268.77608082951
1828,132999.50639999763
1829,115356.3127218939
1830,136717.07253096855
1831,168166.78486440692
1832,84098.90680137472
1833,128694.43325814986
1834,119977.52248555227
1835,155496.6819812946
1836,117917.02520413006
1837,95199.76461390569
1838,120804.93966127164
1839,93239.94180158012
1840,133279.8531825962
1841,136019.55705088144
1842,71133.18808850675
1843,135578.21762000403
1844,143854.87299149897
1845,137241.72240756912
1846,158653.70297924525
1847,161809.61212176827
1848,64102.79365176714
1849,112610.5043040961
1850,125059.56758340803
1851,155753.22256849034
1852,129560.35126498732
1853,132911.03276462606
1854,177341.34078268037
1855,145682.4516126089
1856,214103.71830110782
1857,162257.15867159123
1858,132466.49995055932
1859,128153.05930265678
1860,154787.75079591086
1861,128153.05930265678
1862,326588.036438188
1863,321238.80127781193
1864,321238.80127781193
1865,324694.2182291489
1866,335211.4232495554
1867,255511.98845066203
1868,309086.56744352943
1869,201177.9056710128
1870,260010.45287619627
1871,248796.19147912282
1872,167549.76417633097
1873,232031.97989702463
1874,135315.79605777003
1875,210900.5615924465
1876,180408.59919076858
1877,227706.4462677557
1878,202934.35670018016
1879,133639.93572557843
1880,137969.58528408332
1881,240230.21319672797
1882,249518.9496933667
1883,192411.34819504962
1884,207747.0122357795
1885,262707.6143593068
1886,307833.6735931357
1887,223029.5220266865
1888,288212.2248187779
1889,159479.71174956474
1890,126276.53726084963
1891,130676.83525423502
1892,112647.53480216552
1893,127779.7553729157
1894,129371.4892378616
1895,135752.703896851
1896,123611.32792639728
1897,111168.29146144049
1898,115559.51998667957
1899,160591.7399034769
1900,168073.45943961473
1901,172907.91839533774
1902,137136.03858678415
1903,222374.05265262557
1904,149874.34285391052
1905,189467.10988288117
1906,171844.77658754552
1907,203181.5141933876
1908,125604.09169587184
1909,139132.5967460106
1910,128300.1065487517
1911,192933.86440656768
1912,352736.5743477836
1913,166171.7122867362
1914,66889.10955725798
1915,288915.0078347659
1916,78657.63847973372
1917,277867.12526089395
1918,138612.4062948564
1919,158950.06414052256
1920,148967.85999798254
1921,434378.3820520855
1922,323865.357916949
1923,205894.44495250174
1924,214149.03682240483
1925,214325.43184562877
1926,380830.54850529763
1927,142333.511969039
1928,161672.12092663
1929,122572.90780336627
1930,126721.91588721368
1931,141156.32924592253
1932,131608.05890250643
1933,164400.96899920452
1934,176092.47663659113
1935,171778.40984340734
1936,175439.11344586802
1937,173876.8416047148
1938,173508.4142687078
1939,236551.36439024296
1940,198270.0860093594
1941,166120.413867953
1942,183815.4192414817
1943,203478.4681036056
1944,332842.0134266625
1945,370073.1042237802
1946,164207.0000959516
1947,320981.5398826682
1948,181893.20224308863
1949,246016.928529014
1950,184176.0697415479
1951,273616.3941550672
1952,229507.9940954505
1953,177291.5454467311
1954,185206.57450178213
1955,127174.10659398875
1956,263250.65518639365
1957,166049.2143340051
1958,317536.0622999875
1959,142200.08985064525
1960,113665.89331855836
1961,121191.64724298251
1962,103491.46001364413
1963,100320.10031713171
1964,106758.32906031166
1965,146589.58666351117
1966,162480.26228672403
1967,290963.1241016088
1968,425089.60245422676
1969,378643.6852094883
1970,447359.41193343326
1971,423747.3604745673
1972,370155.0578438593
1973,276079.9339293066
1974,332535.2389105088
1975,474082.1704580114
1976,275894.99961594766
1977,349507.1552554967
1978,393278.8540575657
1979,342857.4615013939
1980,191069.86992647196
1981,351723.5592668874
1982,228840.42147345422
1983,212886.26292012265
1984,175409.0890316155
1985,222145.83086863576
1986,215973.1295553757
1987,179812.79241099494
1988,174686.58271285708
1989,193907.95747683887
1990,220734.48670878226
1991,241653.83415708487
1992,205700.38903253895
1993,169591.50348353933
1994,228329.87810897818
1995,181881.66713578175
1996,245356.2130398839
1997,304058.03156128514
1998,350428.2543123302
1999,238548.8932459163
2000,315415.50121288095
2001,240961.05534133821
2002,240687.74901452588
2003,251167.28603995685
2004,264111.1011340831
2005,229515.03282323538
2006,230807.68198587553
2007,252132.90554402902
2008,209808.4586353429
2009,175857.84241120424
2010,191624.38349816017
2011,148107.01736344784
2012,177970.92287978742
2013,177252.61071268524
2014,177397.72048064292
2015,200141.06482794738
2016,182737.42916977516
2017,200135.20161846597
2018,118205.03054549528
2019,141267.81673157835
2020,108545.84083273371
2021,115188.66774827901
2022,186805.46408460138
2023,136611.53453100802
2024,228579.98741964917
2025,352742.45356328366
2026,179056.7468155358
2027,140790.38840518278
2028,158152.82402865947
2029,159884.80139956542
2030,273012.724831224
2031,248398.29991226672
2032,266301.3976241901
2033,280227.99924731057
2034,163897.97329945117
2035,207235.57703416317
2036,189549.44152064557
2037,194266.09130252383
2038,282969.64079551713
2039,225135.9154185981
2040,359515.64163480443
2041,263786.5950340664
2042,207015.90434808735
2043,162494.7329362375
2044,172280.44434923402
2045,214946.0195534101
2046,144855.18680255715
2047,148002.91176646156
2048,135385.9801852421
2049,144238.52889970352
2050,186356.59843351252
2051,104636.50820298678
2052,130728.16224574213
2053,148336.76388181685
2054,85042.5977643439
2055,163358.84477853452
2056,130968.32947169834
2057,123941.35344414882
2058,218368.3044335658
2059,132191.02626484804
2060,168520.02057793134
2061,180238.41457074677
2062,132774.1630400243
2063,109438.51608709268
2064,136563.36068844242
2065,124196.39762722324
2066,162693.5376159903
2067,111950.1623027319
2068,143141.92449728583
2069,89401.3722676665
2070,111041.65219155849
2071,92143.73829222754
2072,116025.73800342866
2073,135357.49349715468
2074,183457.43391269102
2075,147624.7453988177
2076,127455.96197605129
2077,148648.39299035983
2078,128736.99290291128
2079,140271.52114575997
2080,119628.82197389983
2081,125272.68424327836
2082,124283.11691441551
2083,143543.3202919897
2084,114764.29992490077
2085,125432.23888742739
2086,125827.95161554498
2087,128062.91685162329
2088,95971.65929856914
2089,69687.66168927563
2090,135358.7041678529
2091,118571.42728218735
2092,118175.43592182903
2093,132746.79322375957
2094,133965.9868740882
2095,154668.02040716447
2096,79670.1077657897
2097,98549.68202503248
2098,142176.49792873685
2099,61027.51514786411
2100,87411.73587869492
2101,131049.38150593531
2102,143745.49991561114
2103,97070.09149012726
2104,125497.2095978411
2105,122021.74488628618
2106,60683.41844403589
2107,217026.28001585597
2108,112171.974548084
2109,111975.46957723716
2110,138817.12283009687
2111,157731.40886626588
2112,133054.9390444544
2113,116020.67176198737
2114,106594.38105658871
2115,157301.40032939918
2116,125832.39047125804
2117,140231.30126687925
2118,119405.29837491758
2119,97566.98411740265
2120,113386.66760903632
2121,95054.58566193764
2122,96934.62942085306
2123,90821.21531063864
2124,176776.5917830071
2125,133244.725311606
2126,147950.59328871997
2127,145627.07757997376
2128,119533.39393949047
2129,107780.69977289169
2130,137434.03947115396
2131,151903.52298604857
2132,119992.08356850834
2133,130586.32044995199
2134,113539.3208636759
2135,98568.49482217136
2136,55928.35301982672
2137,117595.12014284889
2138,129840.40341107693
2139,162240.74202027128
2140,137750.4959275436
2141,148879.8912797407
2142,125494.58139527358
2143,140227.95136792067
2144,137759.5173195427
2145,134570.40623127046
2146,156623.66892347156
2147,138939.07044401733
2148,122941.63792364419
2149,144170.00745551908
2150,200865.61805644265
2151,124586.33696038718
2152,176144.79907222246
2153,170664.1299355918
2154,114228.18254451158
2155,138659.31264726265
2156,235970.72795669892
2157,236053.7770049335
2158,229829.5836415937
2159,213478.04411204194
2160,173395.8364652305
2161,245836.01995410348
2162,448508.02546248806
2163,355405.0133738923
2164,252687.52473425338
2165,170629.03261329592
2166,139107.99976704016
2167,225544.64114138487
2168,187567.60099973815
2169,197081.53914320897
2170,221789.8365325351
2171,145208.63448515552
2172,138839.17832721435
2173,150323.167515669
2174,226275.6528843527
2175,317482.61925159895
2176,307567.5143068694
2177,235841.49992968942
2178,208849.54480507888
2179,139703.032679772
2180,212233.88659801174
2181,192870.35675266432
2182,213244.30108880994
2183,183943.6872148553
2184,125044.95804282445
2185,119358.74234206896
2186,154157.11168231352
2187,158187.03117503918
2188,154605.6977615443
2189,169533.4206662152
2190,85869.425940244
2191,85869.425940244
2192,99040.88751345586
2193,114956.85102761834
2194,106828.27240285209
2195,110018.12117826435
2196,93083.4858612384
2197,120703.40864047382
2198,157970.28821281958
2199,163941.4647274716
2200,153339.08927409278
2201,144455.22220653342
2202,227902.99291755984
2203,151466.0358295518
2204,198093.3311788789
2205,115903.13064490138
2206,147376.8578690954
2207,219524.6579941138
2208,249209.10606183263
2209,229118.6569636409
2210,133983.5974792255
2211,120003.16210791953
2212,106082.44259832111
2213,99189.47639629671
2214,124476.76643328423
2215,100478.0456256915
2216,140903.4203455229
2217,87477.80310522534
2218,82593.96591092595
2219,77726.47416767778
2220,77004.50171391529
2221,286483.7758118276
2222,252703.39104039565
2223,261668.20368527807
2224,226063.19812031512
2225,128308.66966405151
2226,184368.70799627568
2227,196189.1070124191
2228,268305.0045320709
2229,230935.39309863892
2230,140021.38782005865
2231,212366.984238994
2232,181632.7573748541
2233,178248.12920016662
2234,245172.6892227723
2235,205449.0528474149
2236,290723.80573907774
2237,340732.26725475094
2238,213724.54773974195
2239,125659.2158533988
2240,159429.82984124182
2241,153838.40563361565
2242,133661.87268163828
2243,136252.4164883667
2244,103280.0905473801
2245,105085.15431087732
2246,147108.4765869484
2247,108710.36273100098
2248,129345.01714495666
2249,130528.73872720556
2250,136084.39152240643
2251,119459.39261470301
2252,177011.65050563437
2253,152046.59014175992
2254,166375.3464336516
2255,184486.31748820847
2256,191461.07311999274
2257,188306.87313534858
2258,175321.0495667558
2259,167906.34591139617
2260,166622.6428373492
2261,186846.3805086675
2262,215573.48386258257
2263,347524.39135931554
2264,465146.47828320647
2265,168884.15470934956
2266,289419.12198750675
2267,376843.4927499561
2268,402992.3590589426
2269,147095.50880051687
2270,189876.37393826942
2271,241028.72182840784
2272,206332.72145387853
2273,160481.4388727625
2274,170657.33745218857
2275,169635.68278613145
2276,184070.06452170326
2277,180053.55617518298
2278,143277.35599463977
2279,131057.74279226313
2280,126058.24988868328
2281,167825.58243921568
2282,185843.07898248994
2283,100615.9022946621
2284,111908.80172478936
2285,159483.3357509105
2286,125146.42132826915
2287,353272.06515968684
2288,277166.3550203267
2289,362488.9198940908
2290,435879.01406596217
2291,349332.70353817067
2292,406507.0302097366
2293,480806.59779757576
2294,435135.0397112965
2295,414803.170582745
2296,275874.4549075169
2297,323164.1416645786
2298,320873.9151852788
2299,414650.500416529
2300,338134.54316011985
2301,279681.89217350166
2302,248754.3227116294
2303,247295.77085463746
2304,253194.73356810227
2305,192561.22270585256
2306,182735.7230483778
2307,185329.256752689
2308,219923.5439961202
2309,272059.21748049476
2310,220163.0357464878
2311,210913.87651916905
2312,171218.87737566474
2313,173839.30724066636
2314,186775.45637860807
2315,176099.17808204232
2316,184062.68665110326
2317,179600.17939520712
2318,171892.21287680528
2319,183700.81284037256
2320,198665.9057840937
2321,241237.9028813419
2322,180006.68290790066
2323,178709.3420998543
2324,170517.4188621876
2325,205289.2049933555
2326,170128.57403058736
2327,213568.2488116589
2328,230966.26091726008
2329,177324.4993859274
2330,168458.06095732094
2331,368985.5777579648
2332,377617.0541496777
2333,321069.9118748907
2334,253624.16720052055
2335,257178.38862971182
2336,323951.496980862
2337,208809.10090920475
2338,290532.84249012824
2339,212938.48934820047
2340,381398.9326272413
2341,207137.08022704782
2342,235686.4564363118
2343,216754.9283953224
2344,230230.400803655
2345,248131.03909364162
2346,223695.18905326613
2347,199693.20773221832
2348,225887.87473874277
2349,164279.07118015384
2350,282122.14779994753
2351,251973.10728933473
2352,248242.57690771008
2353,224669.7815324091
2354,143658.26123720632
2355,168858.15553301922
2356,151630.32409088558
2357,193073.88683545793
2358,190824.5765464034
2359,135008.87958236632
2360,123611.47599786469
2361,143985.8210263954
2362,254065.35000761316
2363,133612.11666549803
2364,163439.9618778543
2365,216331.40206171593
2366,202584.11457599813
2367,224501.82791743605
2368,219268.0987001639
2369,221736.89307669472
2370,166049.45114465491
2371,164710.2565082337
2372,196591.17345477833
2373,269654.5316287467
2374,296848.24321191694
2375,244088.03221934443
2376,308427.1034996697
2377,386125.5859691774
2378,138998.1552459481
2379,184062.26281280484
2380,145223.4528276849
2381,161552.0925857347
2382,194423.31507315775
2383,199472.57231289943
2384,235826.22513349066
2385,160618.94743818388
2386,136906.5640249091
2387,136042.59029152087
2388,103721.84914926736
2389,133272.59111420435
2390,146434.38936477166
2391,140467.4252034393
2392,118207.49381231431
2393,171031.79257712894
2394,143590.59047290284
2395,197393.40070906698
2396,133658.25504834688
2397,213974.25035859263
2398,128951.71631445432
2399,72680.3974020845
2400,68351.5191094195
2401,118738.26333812787
2402,135509.64815151817
2403,143647.30206618464
2404,142093.86302010002
2405,157693.78944085859
2406,139313.74328372808
2407,133961.27111846633
2408,142323.31381712068
2409,129930.474722047
2410,169019.46821738637
2411,122747.45769626391
2412,152032.37322467682
2413,128712.42027071123
2414,143704.8565797317
2415,143470.34525556376
2416,132225.32062560853
2417,127839.48638135429
2418,129979.8189789347
2419,123720.29564334582
2420,127981.38587869928
2421,144656.08482826562
2422,123854.43575323095
2423,120307.4128904831
2424,148258.7441281881
2425,246929.11743723738
2426,134300.1617126379
2427,133585.79511677902
2428,166556.64560599887
2429,116297.89927977113
2430,129859.30823928799
2431,111584.30514639785
2432,144921.16755784288
2433,141587.416922667
2434,137235.648799183
2435,144396.72082769842
2436,105298.49876344352
2437,113859.501197894
2438,129929.57752331047
2439,112514.19653986408
2440,122451.4045823634
2441,113181.19790396423
2442,108091.165044941
2443,115748.07618338928
2444,127104.6308119952
2445,77586.38337105972
2446,119862.81383838509
2447,207389.45107517665
2448,130668.36202965291
2449,102789.83184281665
2450,151051.7436282277
2451,124669.13670490429
2452,194703.5573427845
2453,89975.80109514545
2454,114466.53533519858
2455,131873.18303524205
2456,133933.32692874238
2457,128641.83807515909
2458,112710.1772092516
2459,100948.57884981601
2460,131729.85135791678
2461,102485.86688030207
2462,135999.81852679094
2463,125300.28129407762
2464,179066.46463107862
2465,133765.8982442798
2466,112566.74369326657
2467,156068.6469328657
2468,73817.36121402668
2469,73112.40368797233
2470,174214.17077476205
2471,209615.81176608018
2472,158871.43558095407
2473,114060.01119538049
2474,84749.2015535299
2475,204232.6422390431
2476,111289.29560537024
2477,125952.09647225776
2478,156600.28073267924
2479,111827.7564099272
2480,143158.8493567923
2481,121748.82482046948
2482,129142.29374432669
2483,113964.58525740352
2484,122766.26605497356
2485,129767.14193922521
2486,155388.51025190233
2487,154756.82629059258
2488,157752.9165721667
2489,150290.1485088359
2490,150016.84109688588
2491,92900.75731505766
2492,169885.39398960312
2493,149297.5617261942
2494,156175.49044628668
2495,88096.18208766554
2496,229193.71042626523
2497,153126.94396574382
2498,117861.86067187457
2499,105179.01942027485
2500,127811.42818944677
2501,135536.5935323766
2502,148710.30037331517
2503,92442.04404156694
2504,192433.1980155778
2505,221712.59127483788
2506,256880.78540025715
2507,323138.02029426827
2508,257608.31021339542
2509,211136.06835399926
2510,228385.43873069636
2511,180695.18781086066
2512,199873.8378342426
2513,204406.768934276
2514,258178.34603555265
2515,144356.5250206874
2516,155162.09155189156
2517,134146.28823915488
2518,145261.2126178422
2519,215325.91798963345
2520,206533.5101380816
2521,190472.3084275025
2522,222927.86298092126
2523,128197.11217714021
2524,143046.68906366566
2525,144234.88579041738
2526,139671.23179476938
2527,119951.68494112534
2528,132569.81268791115
2529,143038.30870520885
2530,120794.01662255883
2531,248568.2290330891
2532,224574.34888032608
2533,195017.14495783468
2534,227876.64584493754
2535,311230.7817842735
2536,223980.9626906467
2537,234940.8134079068
2538,183904.34292316617
2539,182261.00449732092
2540,176683.03748739944
2541,185322.54099867737
2542,158056.66308835978
2543,125209.72746530118
2544,122185.77117310055
2545,132858.5801057034
2546,126502.0763433471
2547,146097.78905160088
2548,141753.7289002253
2549,152148.13567610361
2550,282395.30748302734
2551,132761.90145708458
2552,126755.50065221336
2553,70058.84106498756
2554,108621.65093914927
2555,118615.57088779908
2556,112836.19470649841
2557,110437.30519813093
2558,167593.57834676828
2559,143635.49763125554
2560,146099.8228539659
2561,166349.41246203598
2562,151504.9754205313
2563,158090.73406821722
2564,204061.69741466801
2565,141061.8503669936
2566,157702.38749415672
2567,136936.6862116777
2568,199311.28622713254
2569,199278.31087864185
2570,130658.58330307507
2571,193347.1912173344
2572,172233.8744644125
2573,207890.5534197214
2574,286660.5745853093
2575,122651.8227031856
2576,123937.64527772025
2577,164774.8724001092
2578,90212.62658383853
2579,67140.54635311374
2580,141555.0820600333
2581,134009.08510239306
2582,117512.63456749097
2583,279903.1291233116
2584,163231.1478654352
2585,174558.56731843876
2586,229258.4911716648
2587,213501.7436644609
2588,154155.6187748255
2589,152107.92990159473
2590,216235.99090373924
2591,202952.34280396593
2592,206321.58473757
2593,243442.35911826615
2594,184749.32315571498
2595,208521.4208881794
2596,323602.245658661
2597,176111.05680288334
2598,259461.10066902175
2599,323970.3365054258
2600,173546.86019725466
2601,137195.89935559776
2602,80985.69164034606
2603,92025.39167293329
2604,87237.62611136968
2605,78068.81485790799
2606,144398.2582492338
2607,178400.73393172893
2608,205178.82813069964
2609,161702.12845186592
2610,118008.57808941804
2611,125816.39843843936
2612,150563.99690639498
2613,132663.8784385754
2614,125836.99781399545
2615,150227.52745161686
2616,144426.73537155442
2617,174751.99482202277
2618,204088.00976725982
2619,198933.70412766622
2620,178432.33972882945
2621,176048.6302432971
2622,173247.70065717323
2623,249277.53888893747
2624,270041.5134146909
2625,345816.50103361026
2626,161073.5890726649
2627,178476.07285650543
2628,424912.5177323521
2629,511641.13979202084
2630,382318.7509673813
2631,469860.1525259958
2632,408036.7047399389
2633,318027.4452362709
2634,387679.45936841995
2635,150099.5079055015
2636,186533.9495342299
2637,189025.70763333442
2638,256695.05315317615
2639,187930.72889334487
2640,153842.06550037174
2641,108272.64787800977
2642,186506.33700713227
2643,104014.19402078612
2644,124200.88710710713
2645,100817.15851612207
2646,95199.83469642409
2647,98958.59681506109
2648,149042.83684229397
2649,146447.59102095795
2650,157245.0228380013
2651,148588.8908202212
2652,427111.8403210151
2653,248919.71043976038
2654,242317.08196674896
2655,374842.2681804418
2656,327647.4719373828
2657,332445.3492740583
2658,269074.4687797769
2659,308036.65809808124
2660,349864.52880646236
2661,351975.5964675402
2662,356977.0364672672
2663,267671.87804283615
2664,258185.67823076545
2665,344263.1994747294
2666,271198.50106064905
2667,171226.86140979946
2668,186998.15740578537
2669,173966.63581902097
2670,292390.7938586801
2671,187887.4085005972
2672,190716.47849842097
2673,217508.78160196645
2674,217168.60243285494
2675,174267.93222419728
2676,185526.071081471
2677,186500.72853622513
2678,266732.55093197315
2679,287809.5751432033
2680,288888.72687947087
2681,399903.2696359937
2682,339300.0630204106
2683,545085.1452996244
2684,317750.18169506494
2685,344792.75651337975
2686,244785.88925446593
2687,321133.4474893665
2688,228680.62329394763
2689,217292.82622946711
2690,473173.10945571976
2691,180239.6906731525
2692,142658.87149668124
2693,190931.9606465843
2694,149662.42302503818
2695,189168.09087331296
2696,186474.81313141197
2697,174000.8183706729
2698,174011.22415046522
2699,169994.26292054934
2700,153240.02192336333
2701,141215.60675456887
2702,113315.93000050962
2703,135329.3969607933
2704,137684.01853875956
2705,121026.08011781245
2706,113700.08186561367
2707,126930.3839378396
2708,135532.64640442948
2709,114924.80450764729
2710,128830.77215162411
2711,288724.434140452
2712,340070.37610721134
2713,179259.76749224693
2714,155664.07976706515
2715,165874.61033586142
2716,152436.50905574503
2717,186735.44535403297
2718,234551.91321650572
2719,151167.97511531806
2720,179129.44137691017
2721,135716.06458582627
2722,149418.44036831774
2723,146773.74260874782
2724,125845.64857699805
2725,133224.21719073987
2726,140944.2360965644
2727,173887.1245830771
2728,160543.07325533265
2729,146798.38174896603
2730,141115.9224536469
2731,129537.9067685686
2732,125562.346196112
2733,160910.83957967747
2734,137211.60499987664
